Bondoukou,8,1,N,2,48,W,38501.5
Agboville,5,56,N,4,16,W,73027.5
Dimbokro,6,39,N,4,42,W,46467.5
Grand Bassam,5,12,N,3,44,W,61226.5
Dabou,5,19,N,4,23,W,71287
Guiglo,6,33,N,7,29,W,37490
Abengourou,6,43,N,3,29,W,87809
Korhogo,9,27,N,5,38,W,172535
Daloa,6,53,N,6,27,W,235410
Bouake,7,41,N,5,1,W,511151
Yamoussoukro,6,49,N,5,16,W,200514.5
Abidjan,5,19,N,4,2,W,3496197.5
Lucea,18,26,N,78,10,W,6289
Mandeville,18,1,N,77,29,W,47115
Black River,18,1,N,77,51,W,4229
Falmouth,18,28,N,77,39,W,7779
Savanna-la-Mar,18,9,N,77,56,W,25260.5
Port Antonio,18,9,N,76,22,W,14400
St. Ann's Bay,18,25,N,77,11,W,13671
Port Maria,18,22,N,76,53,W,7906
Half Way Tree,18,1,N,76,47,W,96494
Port Morant,17,53,N,76,19,W,11536
May Pen,17,57,N,77,13,W,89948.5
Spanish Town,17,58,N,76,56,W,297531.5
Montego Bay,18,28,N,77,55,W,104437.5
Kingston,17,58,N,76,46,W,801336.5
Okayama,34,40,N,133,55,E,752872
Shimonoseki,33,57,N,130,56,E,236198.5
Kanoya,31,22,N,130,51,E,68513.5
Takamatsu,34,20,N,134,2,E,329861.5
Tokushima,34,4,N,134,33,E,355552.5
Toyama,36,41,N,137,13,E,329172
Takaoka,36,40,N,136,59,E,124437
Otsu,35,0,N,135,52,E,437802.5
Maebashi,36,23,N,139,4,E,313791
Kawasaki,35,31,N,139,42,E,1372025.5
Kawagoe,35,55,N,139,29,E,337931
Utsunomiya,36,32,N,139,52,E,558808.5
Hachioji,35,39,N,139,19,E,579399
Koriyama,37,24,N,140,22,E,302581
Kure,34,15,N,132,33,E,196807.5
Matsue,35,28,N,133,3,E,150527
Tottori,35,30,N,134,13,E,142635.5
Sasebo,33,9,N,129,43,E,224347.5
Kitakyushu,33,52,N,130,49,E,990286.5
Kumamoto,32,48,N,130,42,E,699327.5
Oita,33,14,N,131,35,E,412100.5
Gifu,35,25,N,136,45,E,405304.5
Tsu,34,43,N,136,31,E,392484.5
Matsumoto,36,14,N,137,58,E,217796.5
Shizuoka,34,59,N,138,23,E,686446.5
Hamamatsu,34,43,N,137,43,E,887242.5
Obihiro,42,55,N,143,10,E,169614
Tomakomai,42,39,N,141,33,E,161355.5
Kitami,43,51,N,143,53,E,103971.5
Otaru,43,11,N,140,58,E,139260.5
Fukui,36,4,N,136,13,E,241288.5
Maizuru,35,27,N,135,19,E,62531.5
Wakayama,34,13,N,135,10,E,395503
Mito,36,22,N,140,28,E,300215
Kofu,35,39,N,138,34,E,193770
Iwaki,37,3,N,140,53,E,324677
Nagaoka,37,27,N,138,51,E,187560
Yamagata,38,16,N,140,19,E,263373.5
Tsuruoka,38,42,N,139,49,E,88052.5
Kagoshima,31,35,N,130,33,E,536092.5
Matsuyama,33,50,N,132,45,E,525089
Kanazawa,36,33,N,136,38,E,505093
Muroran,42,20,N,140,58,E,125936.5
Asahikawa,43,45,N,142,22,E,341079.5
Kobe,34,40,N,135,10,E,1528478
Yokohama,35,19,N,139,34,E,3697894
Akita,39,42,N,140,5,E,300962.5
Aomori,40,49,N,140,42,E,281571.5
Hirosaki,40,34,N,140,28,E,171700.5
Hachinohe,40,30,N,141,32,E,225575
Fukushima,37,44,N,140,28,E,278961.5
Morioka,39,43,N,141,7,E,294782.5
Niigata,37,55,N,139,2,E,537534.5
Fukuoka,33,35,N,130,24,E,2092144.5
Miyazaki,31,55,N,131,25,E,317793.5
Naha,26,12,N,127,40,E,611572
Kochi,33,33,N,133,32,E,323095
Nagoya,35,9,N,136,54,E,2710639.5
Nagano,36,38,N,138,10,E,477243.5
Kushiro,42,58,N,144,22,E,191089
Hakodate,41,47,N,140,44,E,289357
Kyoto,35,1,N,135,44,E,1632320
Sendai,38,17,N,141,1,E,1643781
Sakata,38,55,N,139,51,E,86507.5
Nagasaki,32,45,N,129,53,E,422829.5
Hiroshima,34,23,N,132,26,E,1594420.5
Sapporo,43,4,N,141,20,E,2202893
Osaka,34,45,N,135,27,E,6943206.5
Tokyo,35,41,N,139,45,E,22006299.5
Al Mafraq,32,16,N,36,13,E,57118
At Tafilah,30,50,N,35,36,E,25429
Ma'an,30,11,N,35,44,E,50350
Irbid,32,32,N,35,50,E,471020
As Salt,32,2,N,35,43,E,110439
Az Zarqa,32,4,N,36,6,E,843678
Al Aqabah,29,31,N,35,4,E,95048
Al Karak,31,11,N,35,42,E,50870
Amman,31,57,N,35,55,E,1060000
Turgay,49,37,N,63,29,E,5277
Mangyshlak,43,41,N,51,8,E,147443
Maqat,47,38,N,53,19,E,12169
Bestobe,52,29,N,73,5,E,7189
Osakarovka,50,34,N,72,34,E,4196
Aqadyr,48,16,N,72,51,E,5359.5
Sharbaqty,52,29,N,78,8,E,107
Shemonaikha,50,37,N,81,54,E,23631.5
Serebryansk,49,41,N,83,25,E,701
Boralday,43,20,N,76,49,E,20996
Zharkent,44,9,N,79,58,E,35459
Esik,43,22,N,77,26,E,30883
Lenger,42,11,N,69,52,E,22148
Kentau,43,30,N,68,31,E,55864.5
Zhosaly,45,29,N,64,4,E,19023.5
Oktyabrsk,49,28,N,57,26,E,27284.5
Algha,49,54,N,57,20,E,28267
Bayghanin,48,41,N,55,52,E,4271
Embi,48,49,N,58,8,E,10009.5
Zhetiqara,52,11,N,61,14,E,44922
Komsomolets,53,45,N,62,3,E,5693.5
Tobol,52,41,N,62,34,E,3913.5
Qusmuryn,52,27,N,64,35,E,4345.5
Shieli,44,10,N,66,45,E,25871
Makhambet,47,40,N,51,34,E,4761.5
Chapaev,50,11,N,51,8,E,3515.5
Zhanibek,49,25,N,46,52,E,6824
Aqsay,51,10,N,53,2,E,30404.5
Esil,51,57,N,66,22,E,7065.5
Derzhavinsk,51,6,N,66,18,E,14852
Zhaltyr,51,37,N,69,49,E,694
Makinsk,52,38,N,70,24,E,20365.5
Aqsu,52,27,N,71,57,E,8543
Zholymbet,51,45,N,71,42,E,3969
Erymentau,51,37,N,73,6,E,19655
Saryshaghan,46,7,N,73,37,E,2331
Qarazhal,48,1,N,70,47,E,17988.5
Atasu,48,41,N,71,38,E,16400
Kishkenekol,53,38,N,72,20,E,6779
Tayynsha,53,50,N,69,45,E,7128.5
Bulaevo,54,54,N,70,26,E,5383
Ertis,53,20,N,75,26,E,6311
Kachiry,53,4,N,76,5,E,5130.5
Zaysan,47,28,N,84,51,E,14199
Zyryanovsk,49,44,N,84,15,E,47293.5
Ridder,50,21,N,83,30,E,54710
Shar,49,36,N,81,3,E,5124.5
Urzhar,47,6,N,81,36,E,13854
Sarqan,45,25,N,79,54,E,61329
Ushtobe,45,15,N,77,58,E,19116.5
Shonzhy,43,32,N,79,28,E,3902
Qapshaghay,43,53,N,77,4,E,40319.5
Otar,43,32,N,75,12,E,11238
Fort Shevchenko,44,31,N,50,15,E,3236
Zhangaozen,43,18,N,52,48,E,8895
Arys,42,26,N,68,48,E,39466.5
Burylbaytal,44,56,N,74,1,E,92.5
Shu,43,35,N,73,44,E,41112
Qulan,42,55,N,72,42,E,10200
Oytal,42,54,N,73,15,E,16247
Qaratau,43,11,N,70,27,E,35743
Khromtau,50,16,N,58,26,E,21614
Arqalyq,50,14,N,66,53,E,48760.5
Oostanay,53,13,N,63,37,E,223450.5
Baykonur,45,41,N,63,14,E,36175
Balyqshy,47,3,N,51,51,E,25442
Atbasar,51,49,N,68,20,E,35308
Kokshetau,53,17,N,69,25,E,126658.5
Temirtau,50,3,N,72,57,E,167193.5
Zhezqazghan,47,46,N,67,46,E,104357
Qarqaraly,49,25,N,75,27,E,4899
Balqash,46,51,N,74,57,E,80586
Petropavlovsk,54,52,N,69,13,E,214579
Ayakoz,47,57,N,80,25,E,39670
Taldyqorghan,45,0,N,78,24,E,88380
Turkistan,43,18,N,68,15,E,86743.5
Shalqar,47,50,N,59,36,E,27256
Qazaly,45,45,N,62,6,E,3436
Aral,46,47,N,61,39,E,30185
Qulsary,46,58,N,54,0,E,37103
Oral,51,16,N,51,20,E,204894
Beyneu,45,11,N,55,6,E,32452
Aqtau,43,37,N,51,14,E,4479
Aqtobe,50,16,N,57,10,E,260493
Rudny,52,57,N,63,7,E,104235.5
Qyzylorda,44,48,N,65,27,E,213259.5
Atyrau,47,6,N,51,55,E,170583
Ekibastuz,51,43,N,75,19,E,124669
Pavlodar,52,17,N,76,57,E,316254
Semey,50,26,N,80,16,E,302066.5
Oskemen,49,59,N,82,36,E,284350.5
Shymkent,42,19,N,69,35,E,439712
Taraz,42,53,N,71,21,E,332723.5
Astana,51,10,N,71,25,E,335312.5
Qaraghandy,49,53,N,73,6,E,378273.5
Almaty,43,19,N,76,54,E,1096256
Nyeri,0,25,S,36,57,E,51084
Mwingi,0,55,S,38,4,E,9546.5
Embu,0,31,S,37,27,E,46771
Machakos,1,30,S,37,15,E,88448
Nanyuki,0,1,N,37,3,E,34342
Maralal,1,6,N,36,40,E,20841
Konza,1,44,S,37,7,E,2004
Lodwar,3,7,N,35,34,E,17089.5
Eldama Ravine,0,3,N,35,43,E,15052.5
Sotik,0,40,S,35,7,E,36942.5
Namanga,2,32,S,36,48,E,7664.5
Naivasha,0,42,S,36,25,E,41174.5
Kericho,0,21,S,35,16,E,67300
Kitale,1,1,N,34,59,E,112809
Bungoma,0,34,N,34,33,E,55962
Kakamega,0,17,N,34,43,E,63426
Wajir,1,45,N,40,2,E,40240
Garissa,0,26,S,39,40,E,65948
Witu,2,22,S,40,25,E,3945
Tsavo,2,58,S,38,27,E,414
Voi,3,22,S,38,34,E,28055.5
Kilifi,3,36,S,39,51,E,63228.5
Thika,1,2,S,37,5,E,93571.5
Kendu Bay,0,21,S,34,38,E,91248
Karungu,0,50,S,34,8,E,2376
Kisii,0,40,S,34,45,E,28547
Marsabit,2,19,N,37,58,E,15910.5
Moyale,3,31,N,39,3,E,20540
Nakuru,0,16,S,36,4,E,312315
Lamu,2,15,S,40,55,E,17435
Malindi,3,12,S,40,6,E,81160
Kisumu,0,5,S,34,45,E,306047
Meru,0,3,N,37,38,E,47226
Eldoret,0,31,N,35,16,E,285913.5
Mombasa,4,2,S,39,41,E,840834
Nairobi,1,17,S,36,48,E,2880273.5
Tarawa,1,20,N,173,1,E,25668
Prizren,42,13,N,20,45,E,157574.5
Pec,42,39,N,20,18,E,93481.5
Pristina,42,40,N,21,9,E,331700
Hawalli,29,20,N,47,59,E,164212
Al Ahmadi,29,4,N,48,5,E,68763
Al Jahra,29,20,N,47,39,E,194193
Kuwait,29,22,N,47,58,E,1061532
Tokmak,42,49,N,75,17,E,87953.5
Kara Balta,42,49,N,73,53,E,68464.5
Cholpon Ata,42,39,N,77,4,E,14086.5
Naryn,41,25,N,75,59,E,44003.5
Kok Yangak,41,1,N,73,12,E,14523
Balykchy,42,27,N,76,11,E,40263.5
At Bashy,41,10,N,75,47,E,15413.5
Jalal Abad,40,56,N,73,0,E,162299.5
Toktogul,41,52,N,72,56,E,22725.5
Tash Komur,41,20,N,72,13,E,19974.5
Talas,42,31,N,72,14,E,28646
Osh,40,32,N,72,47,E,295638.5
Karakol,42,29,N,78,22,E,63411.5
Bishkek,42,52,N,74,35,E,820606
Ban Houayxay,20,16,N,100,24,E,6347
Louang Namtha,20,57,N,101,25,E,3225
Champasak,14,52,N,105,52,E,12994
Saravan,15,42,N,106,25,E,5521
Xam Nua,20,25,N,104,1,E,38992
Phongsali,21,40,N,102,5,E,6000
Attapu,14,48,N,106,50,E,4297
Xaignabouri,19,15,N,101,45,E,16200
Pakxe,15,7,N,105,49,E,95553.5
Xiangkhoang,19,20,N,103,21,E,5189
Louangphrabang,19,53,N,102,8,E,77260
Thakhek,17,24,N,104,50,E,51564
Savannakhet,16,32,N,104,46,E,75725.5
Vientiane,17,58,N,102,35,E,662174
Rezekne,56,30,N,27,18,E,38219
Ventspils,57,23,N,21,33,E,42764
Jelgava,56,39,N,23,42,E,64499
Liepaga,56,30,N,21,0,E,83969.5
Daugavpils,55,52,N,26,30,E,109969.5
Riga,56,57,N,24,5,E,723802.5
B'abda,33,49,N,35,31,E,9000
Nabatiye et Tahta,33,22,N,35,27,E,60000
Saida,33,33,N,35,22,E,173894
Zahle,33,51,N,35,54,E,61192
Trablous,34,25,N,35,52,E,361286
Beirut,33,52,N,35,30,E,1779062.5
Teyateyaneng,29,9,S,27,45,E,5115
Mohales Hoek,30,9,S,27,28,E,24992
Moyeni,30,24,S,27,42,E,24130
Hlotse,28,52,S,28,3,E,47675
Butha-Buthe,28,44,S,28,15,E,16330
Mokhotlong,29,17,S,29,4,E,8809
Mafetang,29,48,S,27,15,E,54708.5
Maseru,29,19,S,27,28,E,239839.5
Barclayville,4,47,N,8,10,W,2733
Voinjama,8,25,N,9,44,W,26594
Bensonville,6,25,N,10,36,W,4089
Kakata,6,31,N,10,20,W,33945
Sanniquellie,7,22,N,8,41,W,11415
Rivercess,5,27,N,9,34,W,2578
Harper,4,22,N,7,43,W,25249
Gbarnga,7,0,N,9,29,W,31856.5
Zwedru,6,4,N,8,7,W,19459.5
Greenville,5,0,N,9,2,W,10374
Buchanan,5,54,N,10,3,W,37023
Robertsport,6,45,N,11,22,W,7951
Monrovia,6,18,N,10,48,W,913331
Dirj,30,10,N,10,27,E,931
Nalut,31,52,N,10,58,E,66418.5
Zillah,28,33,N,17,35,E,10
Al Khums,32,39,N,14,15,E,192502
Tajarhi,24,22,N,14,28,E,1498
Umm al Abid,27,31,N,15,2,E,299
Az Zawiyah,32,45,N,12,43,E,193061.5
Gharyan,32,10,N,13,1,E,116014.5
Mizdah,31,26,N,12,58,E,16379.5
Bani Walid,31,46,N,13,59,E,55871
Al Marj,32,30,N,20,49,E,127427.5
Al Bayda,32,45,N,21,37,E,1794
Shahhat,32,49,N,21,51,E,44188
El Agheila,30,15,N,19,12,E,100
Maradah,29,14,N,19,12,E,2364.5
Qaminis,31,39,N,20,0,E,5348
As Sidr,30,40,N,18,15,E,50
Al Jaghbub,29,45,N,24,30,E,1744
Ghadamis,30,7,N,9,30,E,6623
Hun,29,6,N,15,55,E,17352
Birak,27,31,N,14,17,E,42432.5
Ghat,24,57,N,10,10,E,22006
Marzuq,25,54,N,13,53,E,49401.5
Ajdabiya,30,46,N,20,13,E,139095.5
Awjilah,29,6,N,21,17,E,6610
Surt,31,12,N,16,35,E,110756.5
Darnah,32,45,N,22,38,E,103378
Tubruq,32,4,N,23,57,E,192289.5
Al Jawf,24,11,N,23,17,E,24132
Tmassah,26,21,N,15,48,E,350
Misratah,32,22,N,15,5,E,301160
Zuwarah,32,56,N,12,4,E,123848
Sabha,27,1,N,14,25,E,100249
Banghazi,32,7,N,20,4,E,881187
Tripoli,32,53,N,13,10,E,1209199
Vaduz,47,8,N,9,31,E,20811.5
Panevežys,55,44,N,24,22,E,122400
Siauliai,55,56,N,23,19,E,132057.5
Klaipeda,55,43,N,21,7,E,191334
Kaunas,54,57,N,23,52,E,363844.5
Vilnius,54,41,N,25,18,E,524697.5
Diekirch,49,52,N,6,10,E,6242
Grevenmacher,49,41,N,6,19,E,3958
Luxembourg,49,36,N,6,7,E,91972
Macau,22,12,N,113,32,E,568700
Tetovo,42,0,N,20,58,E,96038
Bitola,41,2,N,21,20,E,75551
Skopje,42,0,N,21,26,E,484488
Sambava,14,15,S,50,9,E,37493.5
Ambanja,13,40,S,48,27,E,26231.5
Ihosy,22,23,S,46,6,E,13902
Mandritsara,15,49,S,48,48,E,9705
Besalampy,16,44,S,44,28,E,1022
Marovoay,16,5,S,46,37,E,16513
Antsohihy,14,51,S,47,59,E,15258.5
Ambatondrazaka,17,49,S,48,25,E,41843
Bekiy,24,12,S,45,18,E,4286
Manja,21,25,S,44,19,E,1536
Miandrivazo,19,30,S,45,27,E,11893.5
Antsirabe,19,51,S,47,1,E,307921
Antalaha,14,53,S,50,16,E,40668
Andoany,13,24,S,48,15,E,20535.5
Farafangana,22,48,S,47,49,E,14992.5
Mananjary,21,12,S,48,19,E,19841
Maintirano,18,3,S,44,1,E,5925
Toamasina,18,10,S,49,24,E,208299.5
Maroantsetra,15,26,S,49,44,E,30952.5
Tolanaro,25,1,S,46,59,E,16818
Morombe,21,44,S,43,21,E,16727
Androka,25,1,S,44,4,E,174
Morondava,20,16,S,44,16,E,20018.5
Antsiranana,12,16,S,49,18,E,76312
Fianarantsoa,21,25,S,47,4,E,175705.5
Mahajanga,15,40,S,46,20,E,145158.5
Toliara,23,21,S,43,41,E,106278
Antananarivo,18,54,S,47,30,E,1544216.5
Mzimba,11,54,S,33,36,E,19308
Machinga,14,58,S,35,31,E,1418
Dedza,14,22,S,34,19,E,15608
Mchinji,13,48,S,32,54,E,18305
Ntcheu,14,49,S,34,37,E,10445
Chiradzulu,15,42,S,35,10,E,1580
Nsanje,16,55,S,35,16,E,21774
Mwanza,15,37,S,34,31,E,11379
Mulanje,16,1,S,35,30,E,16483
Karonga,9,55,S,33,55,E,33325.5
Chitipa,9,42,S,33,15,E,11118
Nkhata Bay,11,35,S,34,18,E,16914.5
Nkhotakota,12,54,S,34,18,E,42359.5
Mangochi,14,27,S,35,16,E,68973.5
Salima,13,46,S,34,25,E,50616.5
Chiromo,16,33,S,35,7,E,25235
Zomba,15,23,S,35,18,E,80932
Mzuzu,11,27,S,34,1,E,110201
Blantyre,15,47,S,34,59,E,584877
Lilongwe,13,58,S,33,46,E,646750
Kangar,6,25,N,100,11,E,63869
Kuala Lipis,4,11,N,102,2,E,15448
Shah Alam,3,4,N,101,32,E,481654
Teluk Intan,4,0,N,101,1,E,82506
Butterworth,5,25,N,100,24,E,464621.5
Sungai Petani,5,38,N,100,28,E,293671
Alor Setar,6,6,N,100,22,E,276921.5
Muar,2,2,N,102,33,E,159621.5
Batu Pahat,1,51,N,102,56,E,177927.5
Keluang,2,2,N,103,19,E,163264
Seremban,2,42,N,101,56,E,336824
Raub,3,47,N,101,50,E,36772.5
Chukai,4,13,N,103,26,E,63535.5
Kuala Terengganu,5,19,N,103,7,E,317637.5
Lahad Datu,5,2,N,118,20,E,82966
Bintulu,3,9,N,113,2,E,117643.5
Miri,4,23,N,113,59,E,219957.5
Johor Bahru,1,28,N,103,43,E,838744.5
Kelang,3,1,N,101,33,E,917933.5
Taiping,4,51,N,100,43,E,227371
Ipoh,4,35,N,101,3,E,656227
Kota Baharu,6,7,N,102,13,E,392449.5
Malacca,2,12,N,102,14,E,645916.5
Kuantan,3,49,N,103,19,E,320462
Tawau,4,16,N,117,53,E,297996.5
Sandakan,5,50,N,118,6,E,341788.5
Kota Kinabalu,5,58,N,116,6,E,492498.5
Sibu,2,18,N,111,50,E,201035.5
George Town,5,24,N,100,19,E,1610101
Kuching,1,31,N,110,19,E,537685
Putrajaya,2,54,N,101,42,E,58982
Kuala Lumpur,3,9,N,101,41,E,1448000
Male,4,10,N,73,29,E,108310
Goundam,16,25,N,3,39,W,6217.5
Aguelhok,19,27,N,0,51,E,8540
Bourem,16,54,N,0,20,W,28743
Kati,12,45,N,8,4,W,54908.5
Banamba,13,33,N,7,26,W,18312
Kangaba,11,56,N,8,26,W,17232
Nioro du Sahel,15,13,N,9,35,W,14421
Bafoulabe,13,48,N,10,49,W,26823
Satadougou,12,37,N,11,24,W,706
Yelimane,15,8,N,10,33,W,988
Kita,13,3,N,9,28,W,26102
Koutiala,12,23,N,5,28,W,102140
Sikasso,11,19,N,5,40,W,185269.5
Bougouni,11,25,N,7,29,W,30547
Markala,13,40,N,6,4,W,46161.5
Sokolo,14,44,N,6,7,W,4251
San,13,18,N,4,54,W,33098.5
Taoudenni,22,39,N,3,59,W,3019
Araouane,18,54,N,3,31,W,4026
Tessalit,20,12,N,1,5,E,5869.5
Menaka,15,54,N,2,23,E,9110
Nara,15,10,N,7,16,W,18459
Koulikoro,12,52,N,7,32,W,13408.5
Mopti,14,29,N,4,10,W,93269.5
Gao,16,15,N,0,3,W,87472.5
Kayes,14,26,N,11,26,W,77207
Segou,13,26,N,6,15,W,107752
Timbuktu,16,45,N,3,0,W,68872
Bamako,12,39,N,8,0,W,1395640.5
Djenne,13,53,N,4,32,W,27663
Valletta,35,53,N,14,30,E,187608
Majuro,7,6,N,171,22,E,22950
Fderik,22,40,N,12,42,W,5760
Aleg,17,3,N,13,54,W,8388
Akjoujt,19,44,N,14,23,W,370
Zouirat,22,43,N,12,28,W,56345
Chegga,25,22,N,5,46,W,10
Magta Lajar,17,0,N,13,29,W,10
Bogue,16,35,N,14,16,W,10415
Boutilimit,17,33,N,14,42,W,14142
Selibaby,15,10,N,12,10,W,460
Timbedra,16,15,N,8,9,W,245
Nema,16,37,N,7,15,W,127500
Saint-Louis,16,1,N,16,30,W,198396
Tidjikdja,18,33,N,11,24,W,19981
Bir Mogrein,25,13,N,11,34,W,10
Rosso,16,31,N,15,48,W,47203
Kiffa,16,37,N,11,23,W,73930
Nouadhibou,20,54,N,17,3,W,86738
Ayoun el Atrous,16,39,N,9,36,W,1423
Nouakchott,18,5,N,15,58,W,701772
Atar,20,30,N,13,2,W,44265
Curepipe,20,18,S,57,30,E,192087.5
Port Louis,20,9,S,57,29,E,371953.5
Vicente Guerrero,30,45,N,116,0,W,7294.5
Loreto,26,0,N,111,21,W,10760.5
Ciudad Constitucion,25,2,N,111,39,W,37605.5
Allende,28,19,N,100,50,W,18268.5
Nueva Rosita,27,56,N,101,13,W,35746.5
Hidalgo del Parral,26,56,N,105,39,W,102573
Ascension,31,6,N,107,58,W,10761
Gomez Palacio,25,34,N,103,30,W,313952.5
Canatlan,24,31,N,104,46,W,7806.5
Villa Union,23,11,N,106,13,W,14563
Altata,24,38,N,107,54,W,750
Esperanza,27,34,N,109,55,W,3836
Magdalena,30,36,N,111,2,W,13402
Nacozari Viejo,30,25,N,109,38,W,11872
Villanueva,22,21,N,102,52,W,9093.5
Montemorelos,25,11,N,99,50,W,40167
Sabinas Hidalgo,26,30,N,100,10,W,26122.5
Cardenas,22,0,N,99,40,W,15331
Ciudad Valles,21,58,N,99,1,W,112234
Rio Verde,21,55,N,99,58,W,59233.5
Ciudad Mante,22,44,N,98,57,W,78299.5
Reynosa,26,4,N,98,18,W,458997
Ciudad Madero,22,19,N,97,50,W,165411.5
Autlan,19,46,N,104,22,W,44912
Ciudad Hidalgo,19,40,N,100,34,W,59573.5
Apatzingan,19,4,N,102,21,W,92616.5
Santiago Ixcuintla,21,49,N,105,13,W,17077.5
Juchitan,16,25,N,95,1,W,62254.5
Miahuatlan,16,19,N,96,36,W,16661.5
Atlixco,18,54,N,98,26,W,91866.5
Acatlan,18,11,N,98,2,W,17585.5
Paraiso,18,24,N,93,13,W,14167.5
Balancan,17,47,N,91,31,W,7666.5
Tlaxcala,19,19,N,98,13,W,296836.5
Irapuato,20,40,N,101,29,W,339554
Celaya,20,31,N,100,48,W,344799
Chilpancingo,17,32,N,99,30,W,173818.5
Iguala,18,22,N,99,32,W,110641.5
Tecpan,17,14,N,100,40,W,14638
Atoyac,17,11,N,100,25,W,19798
Nezahualcoyotl,19,24,N,99,1,W,929681.5
San Juan del Rio,20,22,N,100,0,W,132866
Jaltipan,17,56,N,94,44,W,66998
Orizaba,18,51,N,97,7,W,238340.5
Xalapa,19,31,N,96,55,W,438667
Nautla,20,12,N,96,47,W,2653.5
San Cristobal de Las Casas,16,44,N,92,38,W,157828.5
Escuintla,15,19,N,92,37,W,58313.5
Motul,21,5,N,89,16,W,21181
Tekax,20,11,N,89,16,W,20577
Peto,20,7,N,88,55,W,12924
Halacho,20,28,N,90,4,W,8116
San Quintin,30,29,N,115,56,W,5433
Punta Prieta,28,56,N,114,9,W,527
San Felipe,31,1,N,114,50,W,18068
Santa Rosalia,27,19,N,112,17,W,11110
Guerrero Negro,27,59,N,114,10,W,13054
Piedras Negras,28,42,N,100,31,W,137295
San Pedro de las Colonias,25,45,N,102,58,W,53688
Sierra Mojada,27,17,N,103,17,W,10
Parras,25,25,N,102,10,W,23714
Cuauhtemoc,28,25,N,106,52,W,84967.5
Nuevo Casas Grandes,30,25,N,107,54,W,53091
Ojinaga,29,32,N,104,24,W,19804.5
Villa Ahumada,30,36,N,106,30,W,8213.5
Santa Barbara,26,48,N,105,49,W,8413.5
Ciudad Camargo,27,41,N,105,10,W,35904.5
Cuencame,24,52,N,103,41,W,5416
Papasquiaro,24,49,N,105,20,W,11635.5
Escuinapa,22,51,N,105,47,W,28248
Guamuchil,25,28,N,108,5,W,60985.5
Guasave,25,34,N,108,28,W,82654.5
El Fuerte,26,25,N,108,37,W,8326.5
Eldorado,24,19,N,107,22,W,15750.5
La Cruz,23,55,N,106,54,W,11527.5
Agua Prieta,31,19,N,109,33,W,77264.5
Ciudad Obregon,27,27,N,109,55,W,273082
Navajoa,27,4,N,109,27,W,116093
Caborca,30,42,N,112,9,W,55126.5
Mazatlán,29,1,N,110,8,W,469217
Cananea,30,59,N,110,18,W,28625.5
Huatabampo,26,49,N,109,37,W,27744.5
Zacatecas,22,46,N,102,34,W,176521.5
Juan Aldama,24,17,N,103,23,W,13117.5
Valparaiso,22,46,N,103,34,W,7956.5
Fresnillo,23,10,N,102,51,W,102629.5
Linares,24,51,N,99,34,W,52349.5
Matehuala,23,39,N,100,39,W,63624.5
Tamuin,21,58,N,98,45,W,11076.5
Tamazunchale,21,16,N,98,46,W,47108.5
Tula,23,0,N,99,43,W,4683
Aldama,22,55,N,98,4,W,11367
San Fernando,24,51,N,98,9,W,25596
Tecoman,18,55,N,103,52,W,85450
Puerto Vallarta,20,40,N,105,14,W,183969
La Barca,20,16,N,102,33,W,34897
Ciudad Guzman,19,42,N,103,27,W,90480
Lagos de Moreno,21,22,N,101,55,W,89402
Morelia,19,44,N,101,11,W,618551.5
Lazaro Cardenas,17,57,N,102,11,W,122044
Zamora,19,58,N,102,16,W,169931.5
Coalcoman,18,46,N,103,8,W,9687.5
Uruapan,19,25,N,102,4,W,250919.5
Tuxpan,21,55,N,105,16,W,26115
Tepic,21,30,N,104,52,W,299686.5
Compostela,21,13,N,104,53,W,15192
Tecuala,22,24,N,105,27,W,12752
Ciudad del Carmen,18,39,N,91,49,W,148751.5
Champoton,19,21,N,90,43,W,25722.5
Salina Cruz,16,10,N,95,11,W,77355.5
Puerto Escondido,15,51,N,97,3,W,15402.5
Pochutla,15,43,N,96,28,W,18779.5
Mitla,16,55,N,96,23,W,4313
Tlaxiaco,17,16,N,97,40,W,17999.5
Huajuapan de Leon,17,48,N,97,47,W,41766.5
Tehuacan,18,27,N,97,22,W,239370.5
Teziutlan,19,49,N,97,21,W,124307.5
Frontera,18,34,N,92,38,W,15014
Tenosique,17,28,N,91,25,W,24949.5
Salamanca,20,34,N,101,12,W,168069
Guanajuato,21,1,N,101,16,W,95282
Taxco,18,34,N,99,37,W,53217
Ayutla,16,54,N,99,13,W,9897
Ciudad Altamirano,18,19,N,100,39,W,24533
Petatlan,17,31,N,101,16,W,26474
Pachuca,20,10,N,98,43,W,310861
Toluca,19,19,N,99,40,W,1018440.5
Zumpango,19,48,N,99,6,W,188994
Minatitlan,17,58,N,94,31,W,176398.5
Coatzacoalcos,18,7,N,94,25,W,259001
Poza Rica de Hidalgo,20,33,N,97,28,W,214503.5
Cordoba,18,55,N,96,55,W,177483
Santiago Tuxtla,18,28,N,95,17,W,13598
Tuxpam,20,57,N,97,24,W,58690
Panuco,22,3,N,98,11,W,33449.5
Pijijiapan,15,41,N,93,13,W,19388
Isla Mujeres,21,12,N,86,42,W,12491
Felipe Carrillo Puerto,19,34,N,88,2,W,23958
Tizimin,21,7,N,88,8,W,41322.5
Valladolid,20,40,N,88,12,W,44071
Izamal,20,55,N,89,1,W,14570
Ticul,20,24,N,89,31,W,30400.5
